ID_Transaksi,Tanggal,Kategori,Harga_Satuan,Jumlah,Total_Transaksi,Status
739,2025-11-28 12:26:48,CPU,382319.0,4,1529276.0,Batal
740,2025-02-16 15:08:38,GPU,989267.0,1,989267.0,Lunas
741,2025-08-13 15:49:16,GPU,348427.0,3,1045281.0,Lunas
742,2025-09-29 07:45:39,RAM,512028.5,4,2048114.0,Lunas
743,2025-11-30 17:14:21,RAM,721945.67,3,2165837.0,Lunas
744,2025-09-21 16:11:19,MotherBoard,527271.33,3,1581814.0,Lunas
745,2025-07-03 21:44:53,GPU,470425.75,4,1881703.0,Lunas
746,2025-02-18 04:50:37,GPU,1072495.5,2,2144991.0,Hutang
747,2025-04-10 22:11:52,PC Case,1852750.0,1,1852750.0,Hutang
748,2025-08-07 07:19:04,CPU,726120.0,1,726120.0,Lunas
749,2025-09-08 02:55:19,PC Case,726273.0,1,726273.0,Batal
750,2025-01-14 22:17:46,RAM,271795.0,5,1358975.0,Lunas
751,2025-03-08 18:43:36,PC Case,257926.0,3,773778.0,Lunas
752,2025-11-07 08:24:51,RAM,613162.0,2,1226324.0,Lunas
753,2025-04-24 05:10:55,RAM,131317.4,5,656587.0,Lunas
754,2025-10-04 14:43:25,CPU,774601.33,3,2323804.0,Lunas
755,2025-01-06 22:43:25,GPU,179333.6,5,896668.0,Lunas
756,2025-07-12 11:31:30,RAM,173166.75,4,692667.0,Hutang
757,2025-11-18 15:25:19,PC Case,501710.5,4,2006842.0,Lunas
758,2025-12-01 21:51:28,RAM,1833095.0,1,1833095.0,Lunas
759,2025-12-13 16:50:46,MotherBoard,358092.4,5,1790462.0,Hutang
760,2025-12-26 09:40:11,MotherBoard,350251.75,4,1401007.0,Lunas
761,2025-02-01 00:12:33,MotherBoard,177929.0,4,711716.0,Hutang
762,2025-02-27 06:47:23,RAM,906455.5,2,1812911.0,Lunas
763,2025-05-29 16:56:37,GPU,108845.0,5,544225.0,Hutang
764,2025-04-05 03:40:29,CPU,894211.0,1,894211.0,Lunas
765,2025-01-31 13:24:11,MotherBoard,378540.2,5,1892701.0,Lunas
766,2025-01-08 11:35:40,GPU,1795723.0,1,1795723.0,Hutang
767,2025-06-16 20:53:23,RAM,519407.0,2,1038814.0,Lunas
768,2025-12-01 13:09:04,CPU,394164.33,3,1182493.0,Lunas
769,2025-01-17 07:09:42,RAM,298979.5,4,1195918.0,Lunas
770,2025-07-30 03:39:48,CPU,317004.8,5,1585024.0,Batal
771,2025-09-05 20:32:30,CPU,407093.4,5,2035467.0,Hutang
772,2025-06-05 06:57:18,PC Case,423427.6,5,2117138.0,Lunas
773,2025-08-04 08:40:11,CPU,227698.2,5,1138491.0,Lunas
774,2025-08-03 06:29:49,CPU,306955.2,5,1534776.0,Lunas
775,2025-07-26 23:14:55,PC Case,1155275.5,2,2310551.0,Lunas
776,2025-05-15 02:13:59,GPU,421949.33,3,1265848.0,Lunas
777,2025-12-31 02:14:26,MotherBoard,1142641.5,2,2285283.0,Lunas
778,2025-12-26 12:56:24,GPU,670437.67,3,2011313.0,Hutang
779,2025-05-04 05:05:44,MotherBoard,232058.75,4,928235.0,Lunas
780,2025-09-15 02:51:06,RAM,509175.5,4,2036702.0,Lunas
781,2025-10-29 03:45:56,PC Case,942002.0,2,1884004.0,Lunas
782,2025-10-16 06:49:00,MotherBoard,488652.0,3,1465956.0,Lunas
783,2025-07-07 11:26:32,PC Case,151584.4,5,757922.0,Lunas
784,2025-07-04 05:33:34,MotherBoard,184916.2,5,924581.0,Lunas
785,2025-02-08 09:10:05,CPU,425348.6,5,2126743.0,Lunas
786,2025-02-28 11:52:04,MotherBoard,891543.0,2,1783086.0,Lunas
787,2025-11-03 00:30:27,RAM,1137275.5,2,2274551.0,Lunas
788,2025-12-24 09:35:23,GPU,957487.5,2,1914975.0,Lunas
789,2025-05-29 12:53:21,GPU,209889.33,3,629668.0,Lunas
790,2025-04-23 15:56:02,CPU,1020140.5,2,2040281.0,Lunas
791,2025-12-17 22:05:28,PC Case,1168471.5,2,2336943.0,Lunas
792,2025-08-12 11:14:32,RAM,2340744.0,1,2340744.0,Lunas
793,2025-01-03 17:17:28,CPU,469612.6,5,2348063.0,Hutang
794,2025-07-03 09:49:48,GPU,439273.0,2,878546.0,Lunas
795,2025-09-07 11:49:42,MotherBoard,711097.33,3,2133292.0,Lunas
796,2025-09-09 15:52:13,GPU,340649.0,2,681298.0,Lunas
797,2025-05-22 07:24:19,RAM,1011978.0,1,1011978.0,Lunas
798,2025-04-18 22:44:08,MotherBoard,521200.0,2,1042400.0,Lunas
799,2025-05-18 13:49:57,RAM,275039.6,5,1375198.0,Lunas
800,2025-04-16 15:22:15,PC Case,254308.75,4,1017235.0,Lunas
801,2025-10-05 12:43:16,RAM,459121.0,5,2295605.0,Hutang
802,2025-02-07 09:22:03,RAM,517964.5,4,2071858.0,Lunas
803,2025-03-08 14:11:34,GPU,457883.75,4,1831535.0,Hutang
804,2025-03-26 20:58:01,RAM,1466912.0,1,1466912.0,Hutang
805,2025-05-16 15:10:20,MotherBoard,243222.0,2,486444.0,Lunas
806,2025-03-13 01:03:15,PC Case,472741.0,2,945482.0,Lunas
807,2025-05-19 13:26:08,PC Case,408141.0,4,1632564.0,Hutang
808,2025-04-01 18:10:13,PC Case,277619.0,5,1388095.0,Lunas
809,2025-11-28 19:45:18,CPU,289750.8,5,1448754.0,Lunas
810,2025-10-01 18:04:55,PC Case,243961.0,4,975844.0,Lunas
811,2025-08-02 13:13:04,MotherBoard,328640.6,5,1643203.0,Hutang
812,2025-01-25 18:11:33,PC Case,325867.33,3,977602.0,Hutang
813,2025-02-06 08:43:23,MotherBoard,2338827.0,1,2338827.0,Lunas
814,2025-08-12 17:12:37,GPU,459928.6,5,2299643.0,Lunas
815,2025-07-08 01:35:44,RAM,1568812.0,1,1568812.0,Lunas
816,2025-04-04 02:08:57,PC Case,1084548.5,2,2169097.0,Hutang
817,2025-05-26 14:37:09,PC Case,336761.4,5,1683807.0,Lunas
818,2025-12-15 06:01:00,RAM,347927.2,5,1739636.0,Hutang
819,2025-12-09 20:51:11,MotherBoard,377700.25,4,1510801.0,Lunas
820,2025-08-13 22:56:48,CPU,514134.0,3,1542402.0,Lunas
821,2025-04-27 19:20:13,RAM,160336.0,5,801680.0,Hutang
822,2025-02-14 20:17:18,MotherBoard,332857.67,3,998573.0,Lunas
823,2025-07-29 12:30:08,RAM,885176.5,2,1770353.0,Hutang
824,2025-10-21 17:30:22,CPU,2335034.0,1,2335034.0,Lunas
825,2025-06-08 12:18:26,CPU,1077644.0,1,1077644.0,Lunas
826,2025-09-11 23:11:48,GPU,178696.67,3,536090.0,Lunas
827,2025-02-23 21:14:48,GPU,2239365.0,1,2239365.0,Lunas
828,2025-01-25 02:33:09,RAM,493419.5,2,986839.0,Hutang
829,2025-04-27 18:38:58,MotherBoard,138670.5,4,554682.0,Lunas
830,2025-12-27 16:52:22,RAM,1911298.0,1,1911298.0,Hutang
831,2025-03-19 00:21:57,PC Case,427034.4,5,2135172.0,Lunas
832,2025-02-27 19:21:03,GPU,1921194.0,1,1921194.0,Lunas
833,2025-08-11 05:17:48,MotherBoard,938701.0,2,1877402.0,Lunas
834,2025-05-02 05:06:42,CPU,2014759.0,1,2014759.0,Lunas
835,2025-02-14 13:02:07,GPU,496416.0,3,1489248.0,Lunas
836,2025-09-17 11:17:00,MotherBoard,549350.5,2,1098701.0,Lunas
837,2025-09-01 02:30:52,GPU,318008.5,4,1272034.0,Lunas
838,2025-06-16 15:16:20,PC Case,386159.8,5,1930799.0,Lunas
839,2025-03-18 03:19:40,GPU,524654.5,2,1049309.0,Lunas
840,2025-01-12 07:32:09,RAM,423431.0,2,846862.0,Lunas
841,2025-04-22 22:48:54,CPU,743787.33,3,2231362.0,Lunas
842,2025-10-21 22:07:02,MotherBoard,255512.4,5,1277562.0,Lunas
843,2025-03-30 23:19:42,PC Case,684652.67,3,2053958.0,Hutang
844,2025-10-08 00:18:01,CPU,205423.5,4,821694.0,Lunas
845,2025-07-03 14:09:58,GPU,125514.4,5,627572.0,Lunas
846,2025-12-11 08:59:33,PC Case,1145193.0,1,1145193.0,Lunas
847,2025-10-31 01:18:07,CPU,208357.67,3,625073.0,Hutang
848,2025-03-14 01:35:06,PC Case,252972.8,5,1264864.0,Lunas
849,2025-09-20 21:04:35,GPU,700916.33,3,2102749.0,Lunas
850,2025-11-20 00:20:47,CPU,826187.0,1,826187.0,Hutang
851,2025-11-16 17:43:23,GPU,192547.75,4,770191.0,Hutang
852,2025-12-07 23:19:02,RAM,425013.0,4,1700052.0,Hutang
853,2025-07-02 22:38:21,RAM,719430.5,2,1438861.0,Lunas
854,2025-05-25 23:08:09,RAM,299626.25,4,1198505.0,Batal
855,2025-09-04 04:06:44,RAM,227515.6,5,1137578.0,Batal
856,2025-07-25 00:33:33,RAM,203978.8,5,1019894.0,Lunas
857,2025-02-20 17:43:41,RAM,215361.8,5,1076809.0,Lunas
858,2025-08-18 22:12:43,MotherBoard,691771.67,3,2075315.0,Lunas
859,2025-12-20 15:35:24,CPU,1595838.0,1,1595838.0,Lunas
860,2025-11-10 15:08:15,CPU,204185.4,5,1020927.0,Hutang
861,2025-04-29 01:32:32,PC Case,552632.75,4,2210531.0,Lunas
862,2025-05-03 15:00:22,CPU,485037.75,4,1940151.0,Lunas
863,2025-10-17 13:53:47,RAM,1093229.5,2,2186459.0,Hutang
864,2025-08-11 11:22:06,GPU,577984.67,3,1733954.0,Lunas
865,2025-03-01 20:19:39,MotherBoard,127783.0,5,638915.0,Hutang
866,2025-11-15 16:46:33,PC Case,1033822.0,2,2067644.0,Lunas
867,2025-04-28 00:00:49,GPU,554045.25,4,2216181.0,Lunas
868,2025-03-10 19:16:20,RAM,2292817.0,1,2292817.0,Lunas
869,2025-07-28 15:26:03,PC Case,116709.6,5,583548.0,Batal
870,2025-12-07 17:34:30,PC Case,389689.8,5,1948449.0,Lunas
871,2025-12-09 22:15:34,PC Case,2334656.0,1,2334656.0,Lunas
872,2025-02-24 08:30:26,GPU,395291.33,3,1185874.0,Lunas
873,2025-09-21 14:23:36,CPU,768487.0,1,768487.0,Lunas
874,2025-06-02 08:45:48,RAM,221869.0,4,887476.0,Lunas
875,2025-06-04 16:30:11,CPU,368171.6,5,1840858.0,Lunas
876,2025-12-06 11:27:43,GPU,627887.33,3,1883662.0,Hutang
877,2025-06-27 02:40:58,CPU,257931.5,4,1031726.0,Lunas
878,2025-01-17 06:56:27,PC Case,287404.4,5,1437022.0,Batal
879,2025-06-08 09:59:25,RAM,960881.0,1,960881.0,Lunas
880,2025-08-09 14:27:11,MotherBoard,244774.67,3,734324.0,Hutang
881,2025-08-05 17:10:02,GPU,346518.6,5,1732593.0,Batal
882,2025-08-12 00:51:05,MotherBoard,1663021.0,1,1663021.0,Lunas
883,2025-10-13 13:30:52,CPU,826479.5,2,1652959.0,Lunas
884,2025-04-27 16:13:25,GPU,454634.0,3,1363902.0,Lunas
885,2025-11-24 22:09:33,CPU,2130413.0,1,2130413.0,Lunas
886,2025-10-12 23:50:13,MotherBoard,517655.5,4,2070622.0,Lunas
887,2025-03-16 18:11:57,RAM,174753.6,5,873768.0,Lunas
888,2025-10-22 00:20:57,PC Case,808717.0,1,808717.0,Lunas
889,2025-02-25 07:43:09,PC Case,809785.0,2,1619570.0,Batal
890,2025-02-23 06:30:45,CPU,411432.2,5,2057161.0,Batal
891,2025-05-07 23:10:45,MotherBoard,373179.2,5,1865896.0,Lunas
892,2025-05-15 15:48:12,RAM,1281275.0,1,1281275.0,Lunas
893,2025-03-13 11:18:18,PC Case,562112.33,3,1686337.0,Hutang
894,2025-06-25 09:09:25,GPU,196778.6,5,983893.0,Batal
895,2025-03-16 21:46:31,CPU,325811.4,5,1629057.0,Lunas
896,2025-04-27 10:40:57,GPU,2196304.0,1,2196304.0,Lunas
897,2025-01-29 08:10:51,CPU,753480.0,1,753480.0,Hutang
898,2025-09-21 09:47:55,CPU,281575.5,2,563151.0,Lunas
899,2025-09-09 12:16:32,RAM,610239.67,3,1830719.0,Hutang
900,2025-06-08 20:37:50,MotherBoard,510657.67,3,1531973.0,Lunas
901,2025-07-10 18:15:16,PC Case,753882.33,3,2261647.0,Lunas
902,2025-04-20 18:24:52,RAM,470475.5,4,1881902.0,Lunas
903,2025-05-10 04:09:36,PC Case,559247.5,4,2236990.0,Lunas
904,2025-06-26 06:10:09,PC Case,2349534.0,1,2349534.0,Lunas
905,2025-03-02 10:09:02,PC Case,117579.4,5,587897.0,Lunas
906,2025-04-24 01:21:59,RAM,164061.0,5,820305.0,Lunas
907,2025-11-23 20:12:12,MotherBoard,264387.67,3,793163.0,Lunas
908,2025-12-06 01:46:00,RAM,303884.8,5,1519424.0,Lunas
909,2025-12-10 06:40:19,RAM,364236.0,4,1456944.0,Lunas
910,2025-01-01 10:27:16,RAM,429395.8,5,2146979.0,Lunas
911,2025-10-03 06:15:26,MotherBoard,1213647.0,1,1213647.0,Lunas
912,2025-04-07 12:36:14,RAM,102727.4,5,513637.0,Batal
913,2025-04-17 17:23:56,MotherBoard,625303.5,2,1250607.0,Lunas
914,2025-05-06 06:06:35,GPU,331687.33,3,995062.0,Hutang
915,2025-09-27 15:17:23,GPU,451606.4,5,2258032.0,Lunas
916,2025-12-16 02:44:16,RAM,390095.2,5,1950476.0,Lunas
917,2025-10-04 16:13:14,PC Case,1082508.5,2,2165017.0,Lunas
918,2025-04-04 00:16:48,PC Case,219929.25,4,879717.0,Lunas
919,2025-08-31 10:51:15,RAM,563844.67,3,1691534.0,Lunas
920,2025-01-28 19:47:28,CPU,450266.0,2,900532.0,Lunas
921,2025-08-08 22:14:01,GPU,554856.0,1,554856.0,Lunas
922,2025-04-09 15:30:50,CPU,515308.67,3,1545926.0,Lunas
923,2025-10-31 06:16:39,RAM,966915.0,2,1933830.0,Lunas
924,2025-02-03 12:32:04,MotherBoard,779380.0,2,1558760.0,Lunas
925,2025-07-25 21:12:00,MotherBoard,1381044.0,1,1381044.0,Lunas
926,2025-06-20 10:11:00,MotherBoard,2295316.0,1,2295316.0,Lunas
927,2025-09-11 17:26:30,RAM,290194.0,2,580388.0,Lunas
928,2025-01-15 02:46:38,CPU,714774.0,1,714774.0,Lunas
929,2025-10-22 14:21:27,MotherBoard,445657.5,4,1782630.0,Lunas
930,2025-09-02 04:29:56,CPU,464270.25,4,1857081.0,Lunas
931,2025-08-28 15:38:39,CPU,269468.67,3,808406.0,Hutang
932,2025-11-10 16:04:59,PC Case,596934.33,3,1790803.0,Lunas
933,2025-11-13 02:32:53,MotherBoard,362047.5,4,1448190.0,Lunas
934,2025-04-08 18:42:04,PC Case,327683.33,3,983050.0,Lunas
935,2025-04-24 20:45:50,GPU,266174.0,4,1064696.0,Lunas
936,2025-06-07 14:33:46,RAM,656024.33,3,1968073.0,Lunas
937,2025-07-13 07:52:16,MotherBoard,760282.0,3,2280846.0,Lunas
938,2025-10-17 07:05:19,PC Case,178920.2,5,894601.0,Lunas
939,2025-04-27 20:20:32,RAM,1055838.0,1,1055838.0,Hutang
940,2025-07-13 21:32:49,CPU,126258.0,5,631290.0,Hutang
941,2025-02-25 08:08:52,GPU,346603.5,2,693207.0,Lunas
942,2025-08-19 21:33:45,GPU,111623.6,5,558118.0,Lunas
943,2025-05-23 21:36:54,RAM,221015.2,5,1105076.0,Hutang
944,2025-07-10 17:35:18,MotherBoard,292932.0,3,878796.0,Batal
945,2025-04-09 06:00:44,MotherBoard,242999.25,4,971997.0,Lunas
946,2025-12-29 17:07:32,GPU,345132.6,5,1725663.0,Lunas
947,2025-08-06 10:23:15,CPU,1923846.0,1,1923846.0,Lunas
948,2025-01-02 23:47:19,GPU,425158.25,4,1700633.0,Lunas
949,2025-12-28 13:17:01,CPU,1598009.0,1,1598009.0,Hutang
950,2025-12-22 22:57:22,PC Case,689065.67,3,2067197.0,Lunas
951,2025-10-27 10:20:49,RAM,1136754.0,2,2273508.0,Lunas
952,2025-06-15 17:44:29,GPU,415919.33,3,1247758.0,Hutang
953,2025-08-02 20:49:11,CPU,113052.0,5,565260.0,Lunas
954,2025-12-03 23:32:20,RAM,237238.67,3,711716.0,Lunas
955,2025-04-25 00:26:08,RAM,511807.67,3,1535423.0,Lunas
956,2025-07-11 06:51:39,MotherBoard,940719.0,2,1881438.0,Lunas
957,2025-09-15 22:26:54,GPU,935836.0,1,935836.0,Lunas
958,2025-08-27 18:15:34,GPU,907958.0,2,1815916.0,Lunas
959,2025-02-25 01:12:31,RAM,268404.25,4,1073617.0,Lunas
960,2025-12-02 11:51:48,GPU,1819902.0,1,1819902.0,Lunas
961,2025-02-27 01:26:02,CPU,343024.5,2,686049.0,Lunas
962,2025-11-27 02:54:58,CPU,251801.5,4,1007206.0,Lunas
963,2025-09-13 06:24:51,CPU,718867.33,3,2156602.0,Lunas
964,2025-11-20 13:34:28,RAM,117998.5,4,471994.0,Lunas
965,2025-06-03 18:19:50,GPU,241793.4,5,1208967.0,Lunas
966,2025-11-14 02:17:18,GPU,588071.25,4,2352285.0,Lunas
967,2025-04-17 00:42:52,CPU,617244.5,2,1234489.0,Hutang
968,2025-05-14 16:19:28,PC Case,475297.0,3,1425891.0,Lunas
969,2025-04-29 04:40:30,RAM,1047459.0,2,2094918.0,Hutang
970,2025-09-12 06:55:23,PC Case,297468.0,3,892404.0,Lunas
971,2025-07-25 02:14:54,CPU,1141301.0,1,1141301.0,Lunas
972,2025-04-21 15:18:10,RAM,498633.0,1,498633.0,Hutang
973,2025-09-20 00:39:31,GPU,573180.75,4,2292723.0,Lunas
974,2025-02-27 12:29:24,GPU,139449.0,5,697245.0,Lunas
975,2025-08-11 14:30:54,RAM,429386.5,2,858773.0,Lunas
976,2025-11-21 17:36:28,GPU,1070983.5,2,2141967.0,Lunas
977,2025-01-23 07:21:50,RAM,487628.25,4,1950513.0,Lunas
978,2025-11-28 20:38:38,PC Case,333065.0,3,999195.0,Lunas
979,2025-11-27 15:25:27,GPU,173007.25,4,692029.0,Lunas
980,2025-11-02 20:44:50,CPU,452209.67,3,1356629.0,Lunas
981,2025-02-10 04:38:01,RAM,654582.67,3,1963748.0,Lunas
982,2025-12-03 15:22:02,PC Case,783199.5,2,1566399.0,Lunas
983,2025-01-23 00:00:28,CPU,366184.6,5,1830923.0,Hutang
984,2025-03-31 06:04:23,RAM,474957.67,3,1424873.0,Lunas
985,2025-11-02 23:19:38,PC Case,357669.0,2,715338.0,Lunas
986,2025-10-27 21:47:58,RAM,177758.0,3,533274.0,Lunas
987,2025-05-11 14:52:46,GPU,368557.8,5,1842789.0,Lunas
988,2025-11-04 11:00:11,GPU,437961.75,4,1751847.0,Lunas
989,2025-03-04 18:42:38,CPU,291345.6,5,1456728.0,Lunas
990,2025-12-27 05:29:42,GPU,754035.0,1,754035.0,Hutang
991,2025-12-22 00:00:09,MotherBoard,1803501.0,1,1803501.0,Lunas
992,2025-06-21 01:22:21,PC Case,1838442.0,1,1838442.0,Lunas
993,2025-05-26 06:05:51,PC Case,1147792.0,1,1147792.0,Lunas
994,2025-12-12 09:46:09,RAM,1035180.0,2,2070360.0,Hutang
995,2025-05-01 19:06:23,PC Case,597787.67,3,1793363.0,Hutang
996,2025-12-28 18:15:31,PC Case,804285.0,1,804285.0,Batal
997,2025-07-17 19:39:50,RAM,241057.5,4,964230.0,Batal
998,2025-06-08 14:17:35,GPU,203420.25,4,813681.0,Lunas
999,2025-08-12 15:49:17,PC Case,524417.0,4,2097668.0,Lunas
1000,2025-07-18 08:59:57,CPU,433517.6,5,2167588.0,Lunas
1001,2025-01-28 20:28:11,RAM,197894.0,5,989470.0,Lunas
1002,2025-08-21 22:30:29,CPU,376903.0,3,1130709.0,Lunas
1003,2025-08-02 22:06:52,MotherBoard,545248.25,4,2180993.0,Hutang
1004,2025-08-26 17:00:05,CPU,432486.0,4,1729944.0,Batal
1005,2025-09-15 05:45:25,CPU,172966.33,3,518899.0,Lunas
1006,2025-09-28 01:31:05,MotherBoard,266090.0,3,798270.0,Lunas
1007,2025-12-18 03:15:01,RAM,781713.5,2,1563427.0,Lunas
1008,2025-10-19 22:10:58,PC Case,687656.0,2,1375312.0,Hutang
1009,2025-04-27 00:05:21,MotherBoard,398263.5,4,1593054.0,Lunas
1010,2025-12-24 15:38:02,MotherBoard,395298.0,4,1581192.0,Lunas
1011,2025-03-24 11:44:04,PC Case,415658.75,4,1662635.0,Lunas
1012,2025-11-15 10:41:10,MotherBoard,361120.0,4,1444480.0,Lunas
1013,2025-08-17 00:18:12,GPU,794254.0,1,794254.0,Lunas
1014,2025-11-21 11:07:02,MotherBoard,287079.25,4,1148317.0,Lunas
1015,2025-01-25 11:29:12,MotherBoard,673796.0,2,1347592.0,Lunas
1016,2025-07-21 20:13:47,RAM,578759.75,4,2315039.0,Lunas
1017,2025-02-07 18:11:54,CPU,131415.25,4,525661.0,Lunas
1018,2025-09-15 14:59:37,MotherBoard,238469.33,3,715408.0,Lunas
1019,2025-10-06 04:24:48,RAM,153711.8,5,768559.0,Lunas
1020,2025-08-20 09:11:23,CPU,400544.33,3,1201633.0,Lunas
1021,2025-12-15 10:35:21,CPU,486380.5,4,1945522.0,Lunas
1022,2025-08-29 00:01:44,MotherBoard,402599.0,2,805198.0,Lunas
1023,2025-03-26 15:57:39,CPU,339719.0,5,1698595.0,Lunas
1024,2025-04-17 16:04:01,GPU,316750.0,2,633500.0,Hutang
1025,2025-10-28 08:00:13,MotherBoard,196358.8,5,981794.0,Lunas
1026,2025-08-25 18:49:31,CPU,1076436.0,1,1076436.0,Lunas
1027,2025-12-06 16:42:01,PC Case,360142.25,4,1440569.0,Hutang
1028,2025-12-28 16:37:49,MotherBoard,1753056.0,1,1753056.0,Lunas
1029,2025-06-30 13:06:15,GPU,1243014.0,1,1243014.0,Hutang
1030,2025-05-15 19:32:50,PC Case,517722.0,1,517722.0,Lunas
1031,2025-11-19 09:24:32,CPU,1123381.0,1,1123381.0,Lunas
1032,2025-05-30 03:18:15,CPU,217292.0,5,1086460.0,Hutang
1033,2025-12-22 12:49:06,RAM,233951.5,4,935806.0,Lunas
1034,2025-01-14 02:54:32,RAM,452127.5,2,904255.0,Hutang
1035,2025-05-16 17:45:51,RAM,205542.2,5,1027711.0,Lunas
1036,2025-03-31 21:22:57,PC Case,166825.0,4,667300.0,Lunas
1037,2025-11-10 03:35:26,RAM,310962.0,4,1243848.0,Lunas
1038,2025-03-28 12:20:24,RAM,284050.5,2,568101.0,Lunas
1039,2025-06-14 16:14:46,GPU,181278.75,4,725115.0,Lunas
1040,2025-10-05 13:26:02,CPU,1251247.0,1,1251247.0,Lunas
1041,2025-04-24 13:15:12,RAM,156973.8,5,784869.0,Lunas
1042,2025-08-26 15:15:53,PC Case,749248.0,3,2247744.0,Hutang
1043,2025-10-13 04:32:13,RAM,243095.25,4,972381.0,Batal
1044,2025-10-13 05:25:37,PC Case,328955.25,4,1315821.0,Lunas
1045,2025-08-26 00:29:02,CPU,448175.33,3,1344526.0,Lunas
1046,2025-05-02 19:56:51,CPU,619029.0,1,619029.0,Batal
1047,2025-05-05 12:28:11,MotherBoard,287121.0,2,574242.0,Hutang
1048,2025-11-18 04:34:28,MotherBoard,1294259.0,1,1294259.0,Lunas
1049,2025-01-02 09:17:08,PC Case,539406.25,4,2157625.0,Lunas
1050,2025-06-28 01:03:10,RAM,435865.8,5,2179329.0,Lunas
1051,2025-07-19 20:13:00,MotherBoard,985603.0,1,985603.0,Hutang
1052,2025-06-29 21:42:40,RAM,520189.5,2,1040379.0,Lunas
1053,2025-04-05 18:09:24,MotherBoard,518744.5,2,1037489.0,Lunas
1054,2025-12-29 19:28:09,MotherBoard,955974.0,1,955974.0,Lunas
1055,2025-04-04 14:08:18,PC Case,761188.33,3,2283565.0,Lunas
1056,2025-01-31 02:31:21,RAM,289983.2,5,1449916.0,Hutang
1057,2025-01-16 01:06:49,CPU,573232.75,4,2292931.0,Lunas
1058,2025-12-28 06:48:41,RAM,453732.0,5,2268660.0,Lunas
1059,2025-03-02 06:49:27,PC Case,413878.0,2,827756.0,Lunas
1060,2025-05-16 18:51:46,PC Case,314787.0,3,944361.0,Lunas
1061,2025-04-16 20:28:59,PC Case,1073532.0,2,2147064.0,Hutang
1062,2025-01-27 12:36:05,GPU,761909.0,2,1523818.0,Lunas
1063,2025-02-26 12:31:11,RAM,583740.0,1,583740.0,Lunas
1064,2025-01-13 13:20:52,GPU,397875.4,5,1989377.0,Lunas
1065,2025-07-11 09:36:56,CPU,1978843.0,1,1978843.0,Hutang
1066,2025-05-11 23:39:14,MotherBoard,457371.0,5,2286855.0,Hutang
1067,2025-03-22 02:45:34,PC Case,514339.0,3,1543017.0,Hutang
1068,2025-06-10 17:15:42,MotherBoard,430815.75,4,1723263.0,Lunas
1069,2025-03-18 20:33:57,MotherBoard,2271803.0,1,2271803.0,Hutang
1070,2025-07-14 03:54:22,RAM,1811141.0,1,1811141.0,Lunas
1071,2025-07-18 11:54:09,RAM,249475.0,3,748425.0,Lunas
1072,2025-09-28 21:58:15,RAM,688989.67,3,2066969.0,Lunas
1073,2025-12-26 01:14:49,MotherBoard,239111.75,4,956447.0,Lunas
1074,2025-03-17 22:20:20,MotherBoard,450625.5,2,901251.0,Lunas
1075,2025-05-17 22:09:09,PC Case,569526.75,4,2278107.0,Batal
1076,2025-10-14 02:02:29,PC Case,374130.5,4,1496522.0,Lunas
1077,2025-10-30 00:41:45,GPU,773827.67,3,2321483.0,Lunas
1078,2025-06-16 06:58:28,MotherBoard,1166243.0,2,2332486.0,Hutang
1079,2025-06-24 23:00:08,PC Case,440553.67,3,1321661.0,Lunas
1080,2025-04-09 16:02:16,MotherBoard,251951.75,4,1007807.0,Lunas
1081,2025-01-07 21:00:01,GPU,259305.0,5,1296525.0,Lunas
1082,2025-08-13 15:57:19,RAM,477334.25,4,1909337.0,Lunas
1083,2025-01-24 08:36:18,PC Case,250162.4,5,1250812.0,Lunas
1084,2025-12-07 09:10:01,GPU,644460.0,2,1288920.0,Lunas
1085,2025-11-17 20:53:38,RAM,631997.0,3,1895991.0,Lunas
1086,2025-08-28 18:29:22,RAM,354392.0,2,708784.0,Lunas
1087,2025-06-06 19:55:44,GPU,451556.4,5,2257782.0,Batal
1088,2025-05-12 22:10:57,CPU,1250131.0,1,1250131.0,Lunas
1089,2025-05-30 20:45:31,PC Case,583629.5,2,1167259.0,Batal
1090,2025-07-19 02:14:53,MotherBoard,653307.0,2,1306614.0,Hutang
1091,2025-02-14 04:44:42,CPU,224637.2,5,1123186.0,Lunas
1092,2025-09-20 14:26:25,GPU,959738.0,2,1919476.0,Lunas
1093,2025-10-12 23:06:43,MotherBoard,432956.0,2,865912.0,Lunas
1094,2025-04-09 14:58:02,MotherBoard,165122.0,5,825610.0,Lunas
1095,2025-05-05 13:51:07,MotherBoard,1003634.0,2,2007268.0,Lunas
1096,2025-12-30 07:12:45,RAM,436286.75,4,1745147.0,Lunas
1097,2025-08-11 09:30:48,RAM,463063.0,3,1389189.0,Hutang
1098,2025-12-30 08:44:27,RAM,97945.2,5,489726.0,Lunas
1099,2025-03-04 14:04:30,PC Case,318684.8,5,1593424.0,Lunas
1100,2025-04-19 18:38:46,PC Case,625585.0,2,1251170.0,Hutang
1101,2025-10-20 03:59:06,CPU,1158447.0,2,2316894.0,Lunas
1102,2025-06-21 07:44:20,MotherBoard,656262.67,3,1968788.0,Lunas
1103,2025-12-03 01:00:49,RAM,456593.0,2,913186.0,Lunas
1104,2025-04-30 10:47:13,GPU,535130.0,2,1070260.0,Lunas
1105,2025-06-28 22:14:56,PC Case,1243000.0,1,1243000.0,Lunas
1106,2025-07-16 20:00:26,MotherBoard,628344.0,2,1256688.0,Hutang
